MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,EQ,BHAGYANGR,BHAGYANAGAR INDIA LIMITED,        51.40,        51.60,        51.70,        50.20,        50.50,                   556261.85,10891,N, ,456,        65.00,        38.45
N,EQ,BHAGYAPROP,BHAGYANAGAR PRO LTD,        33.70,        34.35,        35.95,        33.60,        34.05,                  5211181.30,150100,N, ,491,        38.75,        25.50
N,EQ,BHANDARI,BHANDARI HOSIERY EXP LTD,         7.20,         7.35,         7.45,         7.10,         7.25,                  1307448.50,179318,N, ,648,        11.10,         2.25
N,EQ,BHARATFORG,BHARAT FORGE LTD,       729.35,       731.00,       742.75,       726.60,       733.05,                636628370.90,866681,N, ,23992,       847.95,       555.75
N,EQ,BHARATGEAR,BHARAT GEARS LTD.,       161.05,       163.90,       163.90,       157.00,       159.05,                  3648458.40,22931,N, ,752,       190.20,        70.20
N,EQ,BHARATRAS,BHARAT RASAYAN LTD,     13032.45,     13069.95,     13450.00,     13026.75,     13294.35,                 97185197.55,7298,N, ,3316,     15131.70,      9380.00
N,EQ,BHARATWIRE,BHARAT WIRE ROPES LTD.,        80.00,        79.10,        81.00,        75.35,        79.30,                  4785785.05,60710,N, ,858,        87.00,        40.50
N,EQ,BHEL,BHEL,        55.25,        55.55,        55.90,        54.55,        54.70,                861245297.70,15633459,N, ,31000,        80.35,        43.00
N,EQ,BIGBLOC,BIGBLOC CONSTRUCTION LTD,       125.15,       128.00,       130.00,       125.00,       126.50,                 19507390.20,152444,N, ,2979,       188.10,        36.00
N,EQ,BIL,BHARTIYA INTERNATIONAL,       278.55,       270.50,       285.00,       270.50,       282.80,                  2862370.30,10161,N, ,771,       384.00,       180.00
N,EQ,BINDALAGRO,OSWAL CHEM. & FERT. LTD.,        25.90,        26.40,        26.95,        26.15,        26.50,                  9011067.00,337634,N, ,1275,        36.40,        15.90
N,EQ,BIOFILCHEM,BIOFIL CHEM & PHARMA LTD,        63.45,        65.70,        65.70,        62.80,        64.10,                  1221326.00,19152,N, ,457,       107.00,        54.45
N,RR,BIRET,BROOKFIELD INDIA RET,       321.48,       323.90,       324.00,       321.00,       323.45,                 72835807.20,226148,N, ,866,       325.45,       220.00
N,EQ,BIRLACABLE,BIRLA CABLE LIMITED,       158.75,       159.95,       163.70,       158.00,       158.60,                 29505622.50,183626,N, ,3629,       177.55,        54.00
N,EQ,BIRLACORPN,BIRLA CORPORATION LTD,      1153.25,      1154.00,      1182.00,      1147.00,      1176.15,                144852055.25,123854,N, ,12636,      1650.00,       897.25
N,EQ,BIRLAMONEY,ADITYA BIRLA MONEY LTD,        65.75,        65.85,        70.00,        65.85,        69.10,                 16248823.70,237472,N, ,2768,        88.80,        39.20
N,EQ,BIRLATYRE,BIRLA TYRES LIMITED,        23.05,        23.40,        23.60,        21.80,        22.25,                 11584679.90,512776,N, ,2591,        31.95,        20.00
N,EQ,BLBLIMITED,BLB LIMITED,        30.95,        32.80,        34.00,        32.00,        34.00,                  5661175.70,169148,N, ,770,        34.00,         5.75
N,EQ,BLISSGVS,BLISS GVS PHARMA LTD,        83.80,        84.45,        85.75,        82.10,        83.15,                 13272913.55,157635,N, ,2642,       133.00,        66.10
N,EQ,BLKASHYAP,B.L.KASHYAP & SON LTD,        27.80,        27.95,        28.30,        27.00,        27.20,                  4304381.10,156852,N, ,835,        33.00,        16.40
N,EQ,BLS,BLS INTL SERVS LTD,       325.00,       333.90,       339.00,       321.50,       329.10,                997254466.50,3017058,N, ,68364,       344.00,        83.00
N,EQ,BLUEDART,BLUE DART EXPRESS LTD,      6486.50,      6574.00,      6574.00,      6500.15,      6525.85,                 19758141.70,3027,N, ,1021,      7500.00,      4952.00
N,EQ,BLUESTARCO,BLUE STAR LIMITED,      1152.80,      1158.55,      1164.45,      1139.65,      1151.15,                107769327.25,93596,N, ,7916,      1185.00,       758.00
N,SM,BMETRICS,BOMBAY METRICS S C LTD,       399.05,       405.00,       409.00,       405.00,       405.00,                  1462800.00,3600,N, ,3,       449.00,       117.90
N,EQ,BODALCHEM,BODAL CHEMICALS LTD,       109.10,       110.00,       111.65,       108.70,       109.10,                 23921774.35,217659,N, ,4249,       149.95,        86.10
N,EQ,BOMDYEING,BOMBAY DYEING & MFG. CO L,       102.50,       103.30,       104.35,       100.75,       101.15,                275940832.45,2694836,N, ,10956,       129.80,        64.15
N,EQ,BOROLTD,BOROSIL LIMITED,       356.60,       361.40,       371.40,       356.35,       361.60,                 28767802.55,79504,N, ,4014,       498.70,       161.00
N,EQ,BORORENEW,BOROSIL RENEWABLES LTD,       628.85,       630.50,       643.40,       625.40,       632.35,                145682789.70,230287,N, ,8732,       747.90,       213.25
N,EQ,BPL,BPL LTD,        78.85,        81.40,        82.10,        77.40,        78.30,                 20599266.60,259004,N, ,4021,        91.80,        21.55
N,EQ,BRIGADE,BRIGADE ENTER. LTD,       494.05,       496.70,       502.05,       482.50,       488.40,                 58948851.95,119586,N, ,8927,       554.70,       233.05
N,SM,BRIGHT,BRIGHT SOLAR LIMITED,         6.05,         6.05,         6.20,         6.00,         6.05,                   418200.00,69000,N, ,23,        12.70,         4.60
N,EQ,BRNL,BHARAT ROAD NETWORK LTD,        35.25,        34.60,        35.80,        34.20,        34.45,                  1413851.55,40507,N, ,646,        59.45,        25.75
N,EQ,BROOKS,BROOKS LAB LIMITED,        94.15,        93.30,        96.00,        91.55,        92.10,                  2663403.75,28552,N, ,491,       154.40,        68.45
N,EQ,BSE,BSE LIMITED,       900.90,       906.00,       908.75,       895.00,       902.45,                414440602.80,459834,N, ,16478,      3140.00,       563.30
N,EQ,BSL,BSL LTD,       131.65,       141.00,       143.80,       137.40,       138.80,                 17019787.05,121801,N, ,2913,       143.80,        31.60
N,EQ,BSOFT,BIRLASOFT LIMITED,       460.50,       465.00,       474.00,       442.80,       452.40,               2615671628.30,5731891,N, ,84815,       585.85,       215.90
N,EQ,BURNPUR,BURNPUR CEMENT LTD.,         7.10,         7.25,         7.25,         7.00,         7.05,                  2181587.05,308465,N, ,685,         7.25,         2.15
N,EQ,BUTTERFLY,BTRFLY GANDHI APPL LTD,      1405.80,      1407.00,      1410.00,      1405.00,      1406.35,                 29624322.55,21069,N, ,744,      1477.80,       575.00
N,EQ,BYKE,THE BYKE HOSPITALITY LTD,        51.50,        52.35,        53.00,        49.50,        49.95,                  8731611.85,171618,N, ,1708,        57.00,        16.40
N,SM,CADSYS,CADSYS (INDIA) LIMITED,        49.50,        47.05,        47.05,        47.05,        47.05,                    94100.00,2000,N, ,1,        52.00,        18.20
N,EQ,CALSOFT,CALIFORNIA SOFTWARE CO LT,        35.35,        35.80,        37.05,        35.35,        36.35,                   994287.00,27395,N, ,402,        48.70,         7.40
N,EQ,CAMLINFINE,CAMLIN FINE SCIENCES LTD,       137.60,       138.95,       141.90,       136.55,       136.95,                 45360131.95,326968,N, ,4332,       230.80,       116.10
N,EQ,CAMS,COMPUTER AGE MNGT SER LTD,      2499.70,      2505.00,      2619.40,      2499.85,      2553.85,                705370557.30,274406,N, ,27177,      4067.40,      1771.50
N,EQ,CANBK,CANARA BANK,       241.45,       243.40,       246.30,       240.90,       242.65,               1788596331.10,7330157,N, ,32852,       272.80,       124.30
N,EQ,CANFINHOME,CAN FIN HOMES LTD,       655.50,       655.90,       662.60,       627.40,       632.90,                357135251.00,553917,N, ,13374,       722.00,       489.20
N,EQ,CANTABIL,CANTABIL RETAIL LTD,      1123.10,      1130.00,      1212.30,      1108.55,      1195.05,                 88316241.15,74690,N, ,6996,      1212.30,       355.00
N,EQ,CAPACITE,CAPACITE INFRAPROJECT LTD,       130.50,       130.50,       134.00,       130.50,       131.60,                 18608600.90,140622,N, ,2193,       252.00,       107.00
N,EQ,CAPLIPOINT,CAPLIN POINT LAB LTD.,       769.65,       776.00,       783.00,       766.60,       769.15,                 31103772.90,40151,N, ,2866,      1034.80,       448.00
N,EQ,CAPTRUST,CAPITAL TRUST LIMITED,       132.25,       134.85,       137.00,       128.95,       133.45,                  5428959.95,41072,N, ,1235,       149.00,        77.50
N,EQ,CARBORUNIV,CARBORUNDUM UNIVERSAL LTD,       778.20,       784.50,       784.90,       772.25,       775.25,                148066519.20,190482,N, ,8115,      1035.00,       462.15
N,EQ,CAREERP,CAREER POINT LIMITED,       123.55,       123.15,       128.60,       123.00,       127.35,                  5364217.95,42451,N, ,1074,       184.50,       102.25
N,EQ,CARERATING,CARE RATINGS LIMITED,       549.60,       560.00,       568.00,       552.00,       561.10,                114657229.20,204528,N, ,12634,       791.00,       432.65
N,EQ,CARTRADE,CARTRADE TECH LIMITED,       614.20,       620.00,       637.00,       615.25,       623.00,                107731486.90,172384,N, ,8471,      1618.00,       460.00
N,EQ,CASTROLIND,CASTROL INDIA LIMITED,       104.75,       105.45,       105.90,       105.20,       105.50,                 82453760.15,781489,N, ,10447,       154.90,        99.05
N,EQ,CCCL,CONS. CONST. CONSORT LTD,         2.70,         2.80,         2.80,         2.70,         2.80,                  2156771.85,772156,N, ,735,         3.75,          .20
N,EQ,CCHHL,COUNTRY CLUB HOSP HOL LTD,         8.05,         8.05,         8.80,         8.00,         8.45,                  1183854.95,139253,N, ,507,        10.60,         3.25
N,EQ,CCL,CCL PRODUCTS (I) LTD,       416.05,       424.00,       429.00,       412.65,       415.70,                177182748.95,422129,N, ,14893,       514.95,       229.60
N,EQ,CDSL,CENTRAL DEPO SER (I) LTD,      1427.05,      1436.70,      1457.95,      1426.00,      1435.65,                751557317.75,522973,N, ,27842,      1734.40,       691.25
N,EQ,CEATLTD,CEAT LIMITED,      1129.90,      1135.00,      1148.00,      1101.00,      1110.65,                356940335.25,316300,N, ,18759,      1534.00,       919.20
N,EQ,CEBBCO,COMMERCIAL ENG & CO. LTD,        49.50,        50.00,        51.40,        48.60,        51.00,                  9449853.80,188599,N, ,2451,        59.35,        17.55
N,EQ,CELEBRITY,CELEBRITY FASHIONS LTD,        17.15,        17.55,        18.85,        17.55,        18.05,                  3691579.30,202319,N, ,763,        19.35,         5.35
N,EQ,CENTENKA,CENTURY ENKA LTD,       659.75,       667.45,       672.10,       641.80,       645.75,                 71099727.15,108430,N, ,6339,       675.00,       241.00
N,EQ,CENTEXT,CENTURY EXTRUSIONS LTD,        12.20,        12.30,        12.40,        11.75,        11.90,                  3296454.90,273668,N, ,811,        15.55,         4.10
N,EQ,CENTRALBK,CENTRAL BANK OF INDIA,        19.80,        19.95,        19.95,        19.60,        19.65,                 39211020.05,1987480,N, ,4299,        29.65,        15.80
N,EQ,CENTRUM,CENTRUM CAPITAL LIMITED,        28.25,        28.55,        28.70,        28.00,        28.20,                  3788764.80,133930,N, ,871,        58.50,        21.90
N,EQ,CENTUM,CENTUM ELECTRONICS LTD,       488.15,       490.10,       500.00,       487.60,       489.70,                  2480916.20,5035,N, ,430,       659.90,       356.55
N,EQ,CENTURYPLY,CENTURY PLYBOARDS (I) LTD,       665.05,       669.90,       674.25,       663.55,       669.60,                112380469.15,168255,N, ,4182,       749.00,       286.30
N,EQ,CENTURYTEX,CENTURY TEXTILES LTD,       921.35,       929.95,       929.95,       892.05,       899.85,                170040514.85,186744,N, ,11009,      1024.00,       432.80
N,EQ,CERA,CERA SANITARYWARE LTD,      4838.65,      4862.85,      4930.00,      4700.00,      4759.90,                122572483.40,25374,N, ,10290,      6450.00,      3700.85
N,EQ,CEREBRAINT,CEREBRA INT TECH LTD,        73.20,        73.75,        76.45,        73.60,        75.80,                 12997174.60,173437,N, ,2157,        96.25,        48.25
N,EQ,CESC,CESC LTD,        83.25,        83.70,        85.50,        83.70,        84.20,                176786027.55,2089332,N, ,15835,       900.00,        72.20
N,EQ,CGCL,CAPRI GLOBAL CAPITAL LTD,       642.55,       645.60,       661.00,       623.35,       628.35,                 39215076.60,60741,N, ,3351,       703.80,       380.15
N,EQ,CGPOWER,CG POWER AND IND SOL LTD,       202.95,       203.40,       204.75,       198.30,       200.35,                335484465.50,1670090,N, ,12116,       219.65,        64.85
N,EQ,CHALET,CHALET HOTELS LIMITED,       299.05,       300.90,       313.40,       300.90,       308.45,                126880008.10,412120,N, ,8520,       332.70,       122.65
N,EQ,CHAMBLFERT,CHAMBAL FERTILIZERS LTD,       458.35,       469.00,       485.75,       465.00,       474.65,               2375554541.30,4978257,N, ,80494,       493.50,       209.80
N,EQ,CHEMBOND,CHEMBOND CHEMICALS LTD,       190.60,       193.85,       193.85,       189.00,       190.00,                  3091019.05,16149,N, ,580,       287.30,       165.80
N,EQ,CHEMCON,CHEMCON SPECIAL CHEM LTD,       314.90,       315.20,       323.00,       314.50,       317.50,                 20233567.50,63527,N, ,2703,       569.40,       261.00
N,EQ,CHEMPLASTS,CHEMPLAST SANMAR LIMITED,       615.80,       615.80,       646.45,       615.80,       640.80,                399712962.20,627624,N, ,12455,       826.00,       444.25
N,EQ,CHENNPETRO,CHENNAI PETROLEUM CORP LT,       180.05,       181.05,       181.75,       173.70,       174.90,                236958847.20,1343842,N, ,15850,       185.35,        93.00
N,EQ,CHOICEIN,CHOICE INTERNATIONAL LTD,       304.60,       309.95,       317.85,       305.10,       307.55,                 30787446.70,99169,N, ,1438,       319.00,       297.00
N,EQ,CHOLAFIN,CHOLAMANDALAM IN & FIN CO,       740.70,       743.00,       751.00,       728.40,       730.30,                972899950.05,1323247,N, ,37003,       757.95,       469.25
N,EQ,CHOLAHLDNG,CHOLAMANDALAM FIN HOL LTD,       649.90,       669.90,       673.10,       650.40,       661.20,                384533929.15,580921,N, ,14971,       762.30,       541.55
N,EQ,CIGNITITEC,CIGNITI TECHNOLOGIES LTD,       466.65,       469.05,       474.20,       467.00,       469.00,                 11589113.25,24622,N, ,1415,       678.00,       362.65
N,EQ,CINELINE,CINELINE INDIA LIMITED,       124.40,       126.80,       126.80,       120.05,       122.70,                 10126812.80,82242,N, ,1601,       131.70,        28.45
N,EQ,CINEVISTA,CINEVISTA LIMITED,        12.55,        12.55,        13.80,        12.15,        13.80,                  2831254.65,209022,N, ,649,        24.25,         7.20
N,EQ,CLEAN,CLEAN SCIENCE & TECH LTD,      1944.85,      1953.00,      1968.80,      1931.00,      1953.35,                110427239.25,56648,N, ,6657,      2705.00,      1422.10
N,EQ,CLEDUCATE,CL EDUCATE LIMITED,       123.50,       126.95,       135.85,       125.05,       135.85,                  9517723.80,72625,N, ,1130,       167.30,        69.40
N,EQ,CLNINDIA,CLARIANT CHEMICALS (INDIA,       517.00,       519.60,       526.85,       511.00,       513.70,                 11537902.80,22259,N, ,1956,       643.00,       377.00
N,EQ,CLSEL,CHAMAN LAL SETIA EXP LTD,       118.85,       120.35,       121.75,       117.50,       118.30,                 26586143.35,222937,N, ,5415,       155.00,        83.10
N,EQ,CMICABLES,CMI LIMITED,        37.05,        37.45,        37.45,        35.25,        35.85,                  2276949.15,62767,N, ,886,        70.50,        28.00
N,EQ,CMSINFO,CMS INFO SYSTEMS LIMITED,       257.15,       258.60,       261.00,       255.25,       258.40,                 88234912.05,341492,N, ,7745,       317.45,       215.10
N,EQ,COASTCORP,COASTAL CORPORATION LTD,       393.80,       403.00,       404.00,       392.00,       397.95,                 14715923.35,36928,N, ,1597,       564.50,       237.75
N,EQ,COCHINSHIP,COCHIN SHIPYARD LIMITED,       351.05,       351.40,       354.65,       342.00,       343.60,                185885068.30,532971,N, ,11777,       433.90,       280.75
N,EQ,COFFEEDAY,COFFEE DAY ENTERPRISE LTD,        54.90,        55.75,        56.60,        54.30,        55.15,                 57861528.50,1042061,N, ,4596,        86.80,        24.90
N,EQ,COFORGE,COFORGE LIMITED,      4147.10,      4194.20,      4239.00,      4150.00,      4160.80,                964776568.00,230465,N, ,23019,      6135.00,      2785.00
N,EQ,COMPINFO,COMPUAGE INFOCOM LTD,        34.00,        34.00,        34.60,        33.05,        33.25,                  6559116.00,194674,N, ,1377,        47.15,        14.40
N,EQ,COMPUSOFT,COMPUCOM SOFTWARE LTD,        23.90,        24.40,        24.50,        23.80,        24.00,                  1347546.65,55822,N, ,546,        41.25,         8.10
N,EQ,CONCOR,CONTAINER CORP OF IND LTD,       685.20,       688.40,       688.65,       673.00,       674.55,                367713917.60,541182,N, ,17551,       754.40,       542.00
N,EQ,CONFIPET,CONFIDENCE PETRO IND LTD.,        65.30,        65.60,        66.70,        65.60,        66.15,                 47022873.60,711201,N, ,4704,        95.40,        38.00
N,EQ,CONSOFINVT,CONSO. FIN. & HOLD. LTD.,       157.05,       161.75,       161.75,       148.55,       158.40,                   980495.15,6224,N, ,189,       242.00,        50.20
N,EQ,CONTROLPR,CONTROL PRINT LIMITED,       405.60,       414.80,       442.25,       409.20,       434.30,                 29534196.95,69102,N, ,3269,       445.00,       230.10
N,SM,COOLCAPS,COOL CAPS INDUSTRIES LTD,        59.60,        62.00,        62.00,        55.10,        57.10,                  4672350.00,81000,N, ,27,        62.00,        41.50
N,EQ,CORALFINAC,CORAL INDIA FIN & HOUS LT,        40.35,        40.35,        46.65,        40.10,        45.50,                 26656419.10,601025,N, ,4494,        58.75,        19.70
N,EQ,CORDSCABLE,CORDS CABLE INDUS LTD.,        64.05,        64.60,        66.10,        62.05,        65.00,                  5133956.55,79159,N, ,585,        83.55,        38.35
N,EQ,COROMANDEL,COROMANDEL INTERNTL. LTD,       827.85,       833.00,       844.25,       828.00,       840.65,                196258827.35,234571,N, ,11087,       956.00,       709.35
N,EQ,COSMOFILMS,COSMO FILMS LTD,      1983.10,      2000.00,      2029.00,      1965.00,      1972.90,                118947821.25,59709,N, ,7238,      2142.00,       608.00
N,EQ,COUNCODOS,COUNTRY CONDO S LIMITED,         6.05,         6.15,         6.40,         6.00,         6.20,                  1011899.55,164227,N, ,397,         6.65,         2.10
N,EQ,CRAFTSMAN,CRAFTSMAN AUTOMATION LTD,      2408.35,      2401.10,      2438.10,      2390.10,      2399.70,                 22155093.85,9153,N, ,2852,      2778.00,      1245.00
N,EQ,CREATIVE,CREATIVE NEWTECH LIMITED,       634.10,       652.00,       665.80,       640.00,       665.35,                 13446043.85,20386,N, ,639,       764.00,        83.90
G,EQ,CREATIVEYE,CREATIVE EYE LIMITED,         4.40,         4.40,         4.40,         4.30,         4.35,                    28653.00,6603,N, ,13,         5.75,         2.65
N,EQ,CREDITACC,CREDITACCESS GRAMEEN LTD,       944.40,       952.00,      1051.00,       941.45,      1036.15,               1174087264.60,1163603,N, ,50581,      1051.00,       494.70
N,EQ,CREST,CREST VENTURES LIMITED,       201.95,       201.95,       204.50,       196.00,       198.80,                  1546654.95,7759,N, ,364,       220.00,        72.15
N,EQ,CRISIL,CRISIL LTD,      3430.50,      3469.45,      3485.35,      3329.00,      3348.05,                119680733.80,35367,N, ,7259,      3574.75,      1759.25
N,EQ,CROMPTON,CROMPT GREA CON ELEC LTD,       378.20,       380.50,       381.60,       375.30,       377.90,                605221357.10,1593137,N, ,21880,       512.80,       350.35
N,EQ,CROWN,CROWN LIFTERS LIMITED,        35.05,        36.25,        36.25,        34.70,        35.00,                   574890.15,16298,N, ,183,        38.65,        21.70
N,EQ,CSBBANK,CSB BANK LIMITED,       221.45,       222.00,       226.00,       220.20,       222.40,                120321131.10,540925,N, ,10913,       374.00,       201.00
N,EQ,CTE,CAMBRIDGE TECH ENTER LTD,        73.10,        73.85,        74.45,        72.25,        72.55,                  1790945.10,24546,N, ,496,       117.40,        24.65
N,EQ,CUB,CITY UNION BANK LTD,       138.05,       138.50,       140.50,       138.30,       139.40,                103010914.10,738395,N, ,5104,       183.95,       109.00
N,EQ,CUBEXTUB,CUBEX TUBINGS LTD,        31.00,        32.85,        33.90,        31.25,        31.80,                  5213722.80,159768,N, ,1015,        39.00,        16.60
N,EQ,CUMMINSIND,CUMMINS INDIA LTD,      1095.25,      1099.90,      1109.20,      1083.20,      1084.95,                487155851.15,446415,N, ,17084,      1162.00,       747.00
N,EQ,CUPID,CUPID LIMITED,       245.30,       245.00,       254.80,       242.10,       251.85,                 11360013.60,45224,N, ,1573,       272.35,       191.25
N,EQ,CYBERTECH,CYBERTECH SYSTEMS & SOFTW,       178.15,       183.00,       183.00,       174.00,       174.75,                 20956298.85,118661,N, ,3609,       245.35,       117.00
N,EQ,CYIENT,CYIENT LIMITED,       864.90,       880.00,       880.45,       865.15,       867.95,                266046134.05,306239,N, ,8442,      1292.00,       656.15
N,EQ,DAAWAT,LT FOODS LIMITED,        90.55,        91.40,        95.00,        91.10,        92.00,                950705587.65,10238017,N, ,45125,        95.00,        58.35
N,EQ,DALBHARAT,DALMIA BHARAT LIMITED,      1602.50,      1615.00,      1640.50,      1603.25,      1630.00,                366633891.25,225482,N, ,8542,      2548.40,      1278.15
N,EQ,DALMIASUG,DALMIA BHARAT SUG IN LTD,       530.20,       534.60,       544.40,       526.10,       531.20,                 74897815.15,139466,N, ,5355,       559.65,       185.80
N,EQ,DAMODARIND,DAMODAR INDUSTRIES LTD,        68.20,        69.00,        73.80,        68.25,        71.00,                  7388646.75,102875,N, ,1743,        78.60,        21.40
N,EQ,DANGEE,DANGEE DUMS LIMITED,       309.40,       311.00,       311.00,       305.00,       308.50,                  5517485.65,17963,N, ,102,       350.00,       129.50
N,EQ,DATAMATICS,DATAMATICS GLOBAL SER LTD,       309.35,       311.70,       314.65,       304.50,       306.40,                 20357665.75,65751,N, ,2564,       382.40,       108.50
N,EQ,DATAPATTNS,DATA PATTERNS INDIA LTD,       877.85,       886.50,       911.00,       873.15,       878.80,                326927553.55,368147,N, ,15101,       922.70,       575.00
N,EQ,DBCORP,D.B.CORP LTD,        89.70,        90.55,        92.55,        89.15,        91.55,                 19040789.60,209401,N, ,3061,       125.00,        75.60
N,EQ,DBL,DILIP BUILDCON LIMITED,       293.20,       296.00,       303.20,       293.10,       294.65,                224985891.15,755633,N, ,12284,       749.80,       233.90
N,EQ,DBSTOCKBRO,DB (INT) STOCK BROKERS,        27.55,        27.00,        27.55,        26.65,        26.70,                    82314.15,3042,N, ,74,        35.15,         7.50
N,EQ,DCAL,DISHMAN CARBO AMCIS LTD,       182.15,       183.80,       186.10,       180.85,       181.65,                 26631098.00,145394,N, ,3164,       259.70,       110.00
N,EQ,DCBBANK,DCB BANK LIMITED,        84.85,        86.20,        87.90,        84.10,        84.45,                 40133001.50,470379,N, ,4976,       114.45,        67.85
N,SM,DCI,DC INFOTECH AND COMUN LTD,        45.80,        43.00,        43.60,        43.00,        43.60,                   519600.00,12000,N, ,2,       100.00,        35.95
N,EQ,DCM,DCM LTD,        89.00,        90.25,        95.00,        86.25,        93.70,                 15417674.95,168343,N, ,4066,       146.00,        23.20
N,EQ,DCMNVL,DCM NOUVELLE LIMITED,       265.40,       263.00,       286.15,       238.90,       281.75,                 52767355.85,190852,N, ,4274,       386.10,       113.10
N,EQ,DCMSHRIRAM,DCM SHRIRAM LIMITED,      1124.55,      1138.00,      1154.15,      1101.00,      1117.30,                 84570704.70,74802,N, ,6713,      1250.00,       507.00
N,EQ,DCMSRIND,DCM SHRIRAM IND LTD,       100.60,       101.35,       102.50,        93.35,        97.20,                 40472271.10,414336,N, ,6168,       116.75,        81.00
N,EQ,DCW,DCW LTD,        44.15,        44.70,        44.75,        43.70,        44.00,                 18523487.90,419795,N, ,1610,        65.90,        28.30
N,EQ,DECCANCE,DECCAN CEMENTS LIMITED,       600.45,       609.70,       609.70,       600.00,       603.20,                  6041105.70,10014,N, ,584,       846.75,       399.20
N,EQ,DEEPAKFERT,DEEPAK FERTILIZERS & PETR,       644.35,       657.90,       676.55,       640.00,       676.50,                886165637.00,1328479,N, ,35827,       676.55,       223.30
N,EQ,DEEPAKNTR,DEEPAK NITRITE LTD,      2258.25,      2270.00,      2342.00,      2268.00,      2297.45,               1615858509.80,697679,N, ,47255,      3020.00,      1533.25
N,EQ,DEEPINDS,DEEP INDUSTRIES LIMITED,       262.85,       265.50,       277.00,       261.65,       270.30,                 66146082.75,244789,N, ,8207,       284.80,        57.30
N,EQ,DELPHIFX,DELPHI WORLD MONEY LTD,       604.20,       602.75,       615.55,       575.75,       585.30,                  2987521.75,5001,N, ,575,       818.00,       420.00
N,EQ,DELTACORP,DELTA CORP LIMITED,       317.20,       320.00,       321.80,       307.10,       308.05,               1426461028.80,4531054,N, ,33614,       339.70,       142.20
N,EQ,DELTAMAGNT,DELTA MANUFACTURING LTD,        90.10,        92.70,        99.10,        83.35,        99.10,                  5869643.20,61638,N, ,1007,       111.65,        25.85
N,EQ,DEN,DEN NETWORKS LTD,        42.40,        42.85,        43.40,        41.80,        42.00,                 69439692.30,1631703,N, ,4174,        65.30,        35.00
N,EQ,DENORA,DE NORA INDIA LIMITED,       464.85,       478.00,       508.00,       460.30,       504.40,                 10917208.55,22215,N, ,1295,       538.80,       239.05
N,EQ,DEVIT,DEV INFO TECHNOLOGY LTD,       149.20,       153.80,       156.65,       150.00,       151.70,                  9336722.55,60938,N, ,971,       156.65,       102.50
N,EQ,DEVYANI,DEVYANI INTERNATIONAL LTD,       169.40,       169.55,       173.95,       169.55,       172.50,                295788347.80,1714504,N, ,13928,       198.90,       107.55
N,EQ,DFMFOODS,DFM FOODS LIMITED,       266.10,       267.50,       276.00,       267.50,       269.45,                 15547707.70,57074,N, ,2582,       453.80,       227.10
N,EQ,DHAMPURSUG,DHAMPUR SUGAR MILLS LTD.,       539.25,       542.00,       547.00,       533.00,       537.95,                166060845.85,307634,N, ,8018,       584.50,       180.45
N,EQ,DHANBANK,DHANLAXMI BANK LIMITED,        13.85,        13.90,        14.05,        13.75,        13.80,                  4622180.20,332735,N, ,853,        20.20,        11.65
N,EQ,DHANI,DHANI SERVICES LIMITED,        65.95,        66.70,        66.95,        65.10,        66.20,                 87173839.20,1319704,N, ,7773,       242.90,        58.10
N,EQ,DHANUKA,DHANUKA AGRITECH LTD,       767.05,       767.05,       778.85,       767.00,       771.70,                 27024144.50,34967,N, ,3216,      1053.90,       662.75
N,EQ,DHARAMSI,DHARAMSI MORARJI CHEM LTD,       449.00,       449.75,       467.30,       440.60,       442.95,                 51418701.60,114784,N, ,5374,       467.30,       294.55
N,EQ,DHARSUGAR,DHARANI SUGARS & CHEMICAL,        19.20,        19.80,        20.05,        19.30,        19.75,                   588391.30,29758,N, ,262,        35.75,         5.90
N,EQ,DHRUV,DHRUV CONSULTANCY SER LTD,        62.40,        63.25,        64.95,        62.60,        64.00,                  3083904.60,48361,N, ,888,        84.35,        46.40
N,EQ,DHUNINV,DHUNSERI INVESTMENTS LTD,       758.90,       760.00,       764.40,       741.00,       744.90,                  1801902.15,2393,N, ,219,       849.80,       261.55
N,EQ,DIAMONDYD,PRATAAP SNACKS LIMITED,       724.30,       742.00,       755.00,       724.15,       749.30,                 40070607.55,54172,N, ,6557,       909.00,       522.05
N,EQ,DICIND,DIC INDIA LIMITED,       374.10,       375.90,       387.95,       370.00,       372.00,                  2511385.95,6670,N, ,548,       549.90,       339.00
N,EQ,DIGISPICE,DIGISPICE TECHNOLOGIES LT,        36.35,        37.45,        37.60,        36.00,        36.65,                  3330332.45,90952,N, ,936,        60.70,        30.05
N,EQ,DIL,DEBOCK INDUSTRIES LIMITED,       127.60,       140.00,       140.00,       121.15,       124.15,                  1981512.95,15809,N, ,211,       156.95,       121.15
N,EQ,DISHTV,DISH TV INDIA LTD.,        16.90,        17.30,        17.70,        16.40,        17.60,                145463859.00,8456302,N, ,12453,        23.35,         8.70
N,EQ,DIXON,DIXON TECHNO (INDIA) LTD,      4347.00,      4360.00,      4485.25,      4360.00,      4431.85,               1460315022.75,329016,N, ,29043,      6243.60,      3460.00
