S No.,Reco Full,Reco Datetime,Reco Provider,Reco For,Symbol,Target Price,Action,Buy Date,Buy Price,Sell Date,Sell Price,Status
2935,Reduce Cadila Healthcare; target of Rs 408: Dolat Capital ,2020-08-17 17:05:00,Dolat Capital,Cadila Healthcare, ,408.0,Reduce,,,,,Not Attempted
2936,Buy GAIL; target of Rs 130: Emkay Global Financial ,2020-08-17 17:05:00,Emkay Global Financial,GAIL,GAIL,130.0,Buy,2020-08-18,97.9,2020-09-21,88.11000000000001,Complete
2937,Buy Ashok Leyland; target of Rs 89: Emkay Global Financial ,2020-08-17 17:05:00,Emkay Global Financial,Ashok Leyland,ASHOKLEY,89.0,Buy,2020-08-18,63.0,2020-11-10,89.0,Complete
2938,Buy Shriram Transport Finance; target of Rs 792: Emkay Global Financial ,2020-08-17 17:05:00,Emkay Global Financial,Shriram Transport Finance,SRTRANSFIN,792.0,Buy,2020-08-18,684.5,2020-08-31,792.0,Complete
2939,Buy Aditya Birla Fashion and Retail; target of Rs 155: Emkay Global Financial ,2020-08-17 17:04:00,Emkay Global Financial,Aditya Birla Fashion and Retail,ABFRL,155.0,Buy,2020-08-18,134.4,2020-09-22,120.96,Complete
2940,Hold Grasim Industries; target of Rs 709: Emkay Global Financial ,2020-08-17 17:04:00,Emkay Global Financial,Grasim Industries,GRASIM,709.0,Hold,2020-08-18,621.0,2020-08-28,709.0,Complete
2941,Accumulate Indian Bank; target of Rs 74: Dolat Capital ,2020-08-17 17:04:00,Dolat Capital,Indian Bank,INDIANB,74.0,Accumulate,2020-08-18,63.4,2020-09-22,57.06,Complete
2942,"Sell Eicher Motors; target of Rs 20,952: Dolat Capital ",2020-08-17 17:04:00,Dolat Capital,Eicher Motors,EICHERMOT,20952.0,Sell,2020-08-20,20952.0,2020-08-18,21115.7,Complete
2943,Buy Kaveri Seed Co; target of Rs 706: Motilal Oswal ,2020-08-17 14:44:00,Motilal Oswal,Kaveri Seed Co,KSCL,706.0,Buy,2020-08-17,611.4,2020-09-08,550.26,Complete
2944,Hold Ashok Leyland; target of Rs 63: East India Securities ,2020-08-16 09:11:00,East India Securities,Ashok Leyland,ASHOKLEY,63.0,Hold,2020-08-17,62.5,2020-08-17,63.0,Complete
2945,Buy Century Plyboards; target of Rs 171: Anand Rathi ,2020-08-16 09:11:00,Anand Rathi,Century Plyboards,CENTURYPLY,171.0,Buy,2020-08-17,133.0,2020-09-14,171.0,Complete
2946,Accumulate Hero MotoCorp; target of Rs 3070: East India Securities ,2020-08-16 09:11:00,East India Securities,Hero MotoCorp,HEROMOTOCO,3070.0,Accumulate,2020-08-17,2812.8,2020-08-24,3070.0,Complete
2947,Buy Bharat Electronics; target of Rs 132 LKP Research ,2020-08-16 09:10:00,LKP Research,Bharat Electronics,BEL,132.0,Buy,2020-08-17,114.9,2020-09-08,103.41,Complete
2948,Hold Natco Pharma; target of Rs 881: Geojit ,2020-08-16 09:10:00,Geojit,Natco Pharma,NATCOPHARM,881.0,Hold,2020-08-17,830.0,2020-08-31,747.0,Complete
2949,Buy City Union Bank; target of Rs 148: Geojit ,2020-08-16 09:10:00,Geojit,City Union Bank,CUB,148.0,Buy,2020-08-17,123.0,2020-08-28,148.0,Complete
2950,Buy NCC; target of Rs 42: Geojit ,2020-08-16 09:10:00,Geojit,NCC,NCC,42.0,Buy,2020-08-17,33.5,2020-09-09,30.15,Complete
2951,Accumulate Dalmia Bharat; target of Rs 865: Geojit ,2020-08-16 09:10:00,Geojit,Dalmia Bharat,DALMIASUG,865.0,Accumulate,,,,,Not Attempted
2952,"Hold Shree Cement; target of Rs 22,710 KRChoksey ",2020-08-16 09:10:00,KRChoksey,Shree Cement,SHREECEM,22710.0,Hold,2020-08-17,21600.0,2020-09-08,19440.0,Complete
2953,Buy Minda Corporation; target of Rs 92 KRChoksey ,2020-08-16 09:10:00,KRChoksey,Minda Corporation,MINDACORP,92.0,Buy,2020-08-17,73.5,2020-10-15,66.15,Complete
2954,Buy Ashok Leyland; target of Rs 72 KRChoksey ,2020-08-16 09:09:00,KRChoksey,Ashok Leyland,ASHOKLEY,72.0,Buy,2020-08-17,62.5,2020-08-20,72.0,Complete
2955,Accumulate Aarti Industries; target of Rs 1024: Prabhudas Lilladher ,2020-08-16 09:09:00,Prabhudas Lilladher,Aarti Industries,AARTIIND,1024.0,Accumulate,2020-08-17,1021.0,2020-08-17,1024.0,Complete
2956,"Accumulate Eicher Motors; target of Rs 22,869: Prabhudas Lilladher ",2020-08-16 09:09:00,Prabhudas Lilladher,Eicher Motors,EICHERMOT,22869.0,Accumulate,2020-08-17,20472.0,2020-08-24,18424.8,Complete
2957,Accumulate Shriram Transport Finance; target of Rs 805: Prabhudas Lilladher ,2020-08-16 09:09:00,Prabhudas Lilladher,Shriram Transport Finance,SRTRANSFIN,805.0,Accumulate,2020-08-17,698.0,2020-09-10,628.2,Complete
2958,Accumulate Hero Motocorp; target of Rs 3044: Prabhudas Lilladher ,2020-08-16 09:09:00,Prabhudas Lilladher,Hero Motocorp,HEROMOTOCO,3044.0,Accumulate,2020-08-17,2812.8,2020-08-21,3044.0,Complete
2959,Accumulate Navneet Education; target of Rs 94: Prabhudas Lilladher ,2020-08-16 09:08:00,Prabhudas Lilladher,Navneet Education,NAVNETEDUL,94.0,Accumulate,2020-08-17,79.45,2020-12-09,94.0,Complete
2960,Reduce The Ramco Cements; target of Rs 590: Prabhudas Lilladher ,2020-08-16 09:08:00,Prabhudas Lilladher,The Ramco Cements,RAMCOCEM,590.0,Reduce,2020-08-31,746.9000000000001,2020-08-17,679.0,Complete
2961,Hold Aurobindo Pharma; target of Rs 838: Prabhudas Lilladher ,2020-08-16 09:08:00,Prabhudas Lilladher,Aurobindo Pharma,AUROPHARMA,838.0,Hold,,,,,Not Attempted
2962,Buy Ashok Leyland; target of Rs 76: Prabhudas Lilladher ,2020-08-16 09:08:00,Prabhudas Lilladher,Ashok Leyland,ASHOKLEY,76.0,Buy,2020-08-17,62.5,2020-09-15,76.0,Complete
2963,Buy APL Apollo Tubes; target of Rs 2603: Prabhudas Lilladher ,2020-08-16 09:07:00,Prabhudas Lilladher,APL Apollo Tubes,APLAPOLLO,2603.0,Buy,2020-08-17,2206.4,2020-09-14,2603.0,Complete
2964,Buy Bharat Petroleum Corporation; target of Rs 515: Prabhudas Lilladher ,2020-08-16 09:07:00,Prabhudas Lilladher,Bharat Petroleum Corporation,BPCL,515.0,Buy,2020-08-17,418.8,2020-09-24,376.92,Complete
2965,Buy Sharda Cropchem; target of Rs 348: Prabhudas Lilladher ,2020-08-16 09:07:00,Prabhudas Lilladher,Sharda Cropchem,SHARDACROP,348.0,Buy,2020-08-17,297.0,2020-09-07,267.3,Complete
2966,Buy Shriram Transport Finance; target of Rs 945: Motilal Oswal ,2020-08-16 09:07:00,Motilal Oswal,Shriram Transport Finance,SRTRANSFIN,945.0,Buy,2020-08-17,698.0,2020-09-10,628.2,Complete
2967,Reduce Ashok Leyland; target of Rs 57: HDFC Securities ,2020-08-16 09:06:00,HDFC Securities,Ashok Leyland,ASHOKLEY,57.0,Reduce,2020-08-18,68.75,2020-08-17,62.5,Complete
2968,Reduce Indostar Capital Finance; target of Rs 267: HDFC Securities ,2020-08-16 07:55:00,HDFC Securities,Indostar Capital Finance,INDOSTAR,267.0,Reduce,,,,,Not Attempted
2969,Buy JMC Projects; target of Rs 69: HDFC Securities ,2020-08-16 07:55:00,HDFC Securities,JMC Projects,JMCPROJECT,69.0,Buy,2020-08-17,51.5,2020-11-03,46.35,Complete
2970,Buy Kalpataru Power Transmission; target of Rs 357: HDFC Securities ,2020-08-16 07:55:00,HDFC Securities,Kalpataru Power Transmission,KALPATPOWR,357.0,Buy,2020-08-17,245.0,2020-12-07,357.0,Complete
2971,Accumulate Gulf Oil Lubricants; target of Rs 710: Dolat Capital ,2020-08-16 07:55:00,Dolat Capital,Gulf Oil Lubricants,GULFOILLUB,710.0,Accumulate,2020-08-17,645.0,2020-08-24,710.0,Complete
2972,Buy MPS; target of Rs 480: Dolat Capital ,2020-08-16 07:55:00,Dolat Capital,MPS,MPSLTD,480.0,Buy,2020-08-17,458.0,2020-08-24,412.2,Complete
2973,Buy Trent; target of Rs 680: ICICI Direct ,2020-08-16 07:54:00,ICICI Direct,Trent,TRENT,680.0,Buy,2020-08-17,566.0,2020-08-26,680.0,Complete
2974,Buy Brigade Enterprises; target of Rs 180: ICICI Direct ,2020-08-16 07:54:00,ICICI Direct,Brigade Enterprises,BRIGADE,180.0,Buy,2020-08-17,152.9,2020-08-27,180.0,Complete
2975,Buy Aditya Birla Fashion and Retail; target of Rs 160: ICICI Direct ,2020-08-16 07:54:00,ICICI Direct,Aditya Birla Fashion and Retail,ABFRL,160.0,Buy,2020-08-17,130.95,2020-10-23,160.0,Complete
2976,Buy IDFC; target of Rs 42: ICICI Direct ,2020-08-16 07:54:00,ICICI Direct,IDFC,IDFC,42.0,Buy,2020-08-17,27.0,2020-08-31,24.3,Complete
2977,Hold NCC; target of Rs 35: ICICI Direct ,2020-08-16 07:54:00,ICICI Direct,NCC,NCC,35.0,Hold,2020-08-17,33.5,2020-08-19,35.0,Complete
2978,Reduce Gail (India); target of Rs 90: ICICI Direct ,2020-08-16 07:23:00,ICICI Direct,Gail (India),GAIL,90.0,Reduce,2020-09-10,90.0,2020-08-17,96.15,Complete
2979,Buy Hero MotoCorp; target of Rs 3235: ICICI Direct ,2020-08-16 07:23:00,ICICI Direct,Hero MotoCorp,HEROMOTOCO,3235.0,Buy,2020-08-17,2812.8,2020-10-07,3235.0,Complete
2980,"Hold Eicher Motors; target of Rs 22,570: ICICI Direct ",2020-08-16 07:22:00,ICICI Direct,Eicher Motors,EICHERMOT,22570.0,Hold,2020-08-17,20472.0,2020-08-24,18424.8,Complete
2981,Hold City Union Bank; target of Rs 130: ICICI Direct ,2020-08-16 07:22:00,ICICI Direct,City Union Bank,CUB,130.0,Hold,2020-08-17,123.0,2020-08-21,130.0,Complete
2982,Hold Action Construction Equipment; target of Rs 68: ICICI Direct ,2020-08-16 07:22:00,ICICI Direct,Action Construction Equipment,ACE,68.0,Hold,2020-08-17,62.2,2020-08-19,68.0,Complete
2983,Buy Century Plyboards (India); target of Rs 163: Sharekhan ,2020-08-16 07:22:00,Sharekhan,Century Plyboards (India),CENTURYPLY,163.0,Buy,2020-08-17,133.0,2020-08-28,163.0,Complete
2984,Buy Kalpataru Power Transmission; target of Rs 325: Sharekhan ,2020-08-16 07:21:00,Sharekhan,Kalpataru Power Transmission,KALPATPOWR,325.0,Buy,2020-08-17,245.0,2020-12-01,325.0,Complete
2985,Buy Ashok Leyland; target of Rs 72: Sharekhan ,2020-08-16 07:21:00,Sharekhan,Ashok Leyland,ASHOKLEY,72.0,Buy,2020-08-17,62.5,2020-08-20,72.0,Complete
2986,Buy Ratnamani Metals and Tubes; target of Rs 1250: Sharekhan ,2020-08-16 07:21:00,Sharekhan,Ratnamani Metals and Tubes,GANDHITUBE,1250.0,Buy,,,,,Not Attempted
2987,Hold Thermax; target of Rs 815: Sharekhan ,2020-08-16 07:21:00,Sharekhan,Thermax,THERMAX,815.0,Hold,2020-08-17,755.0,2020-08-18,815.0,Complete
2988,Hold Grasim Industries; target of Rs 681: Sharekhan ,2020-08-16 07:21:00,Sharekhan,Grasim Industries,GRASIM,681.0,Hold,2020-08-17,630.15,2020-08-21,681.0,Complete
2989,Hold Aurobindo Pharma; target of Rs 975: Sharekhan ,2020-08-16 07:21:00,Sharekhan,Aurobindo Pharma,AUROPHARMA,975.0,Hold,2020-08-17,888.9,2020-09-01,800.01,Complete
2990,Sell Cummins India; target of Rs 330: Motilal Oswal ,2020-08-16 07:21:00,Motilal Oswal,Cummins India,CUMMINSIND,330.0,Sell,2020-09-15,492.80000000000007,2020-08-17,448.0,Complete
2991,Buy GAIL; target of Rs 150: Motilal Oswal ,2020-08-16 07:21:00,Motilal Oswal,GAIL,GAIL,150.0,Buy,2020-08-17,96.15,2020-09-22,86.53500000000001,Complete
2992,Buy MAS Financial Services; target of Rs 810: Motilal Oswal ,2020-08-16 07:20:00,Motilal Oswal,MAS Financial Services,MASFIN,810.0,Buy,2020-08-17,675.0,2020-08-20,810.0,Complete
2993,Buy Ashok Leyland; target of Rs 72: Motilal Oswal ,2020-08-16 07:20:00,Motilal Oswal,Ashok Leyland,ASHOKLEY,72.0,Buy,2020-08-17,62.5,2020-08-20,72.0,Complete
2994,Buy Aurobindo Pharma; target of Rs 1055: Motilal Oswal ,2020-08-16 07:20:00,Motilal Oswal,Aurobindo Pharma,AUROPHARMA,1055.0,Buy,2020-08-17,888.9,2020-09-01,800.01,Complete
2995,Buy Hindalco; target of Rs 233: Motilal Oswal ,2020-08-14 12:24:00,Motilal Oswal,Hindalco,HINDALCO,233.0,Buy,2020-08-14,184.35,2020-09-21,165.915,Complete
2996,Buy Bharat Forge; target of Rs 500: Motilal Oswal ,2020-08-14 12:24:00,Motilal Oswal,Bharat Forge,BHARATFORG,500.0,Buy,2020-08-14,497.15,2020-08-14,500.0,Complete
2997,Buy Shriram City Union Finance; target of Rs 910: Motilal Oswal ,2020-08-14 12:23:00,Motilal Oswal,Shriram City Union Finance,SHRIRAMCIT,910.0,Buy,2020-08-14,721.05,2020-08-18,910.0,Complete
2998,Buy Ashoka Buildcon; target of Rs 88: Motilal Oswal ,2020-08-14 12:23:00,Motilal Oswal,Ashoka Buildcon,ASHOKA,88.0,Buy,2020-08-14,66.0,2020-12-07,88.0,Complete
2999,Buy Gujarat State Petronet; target of Rs 300: Motilal Oswal ,2020-08-14 12:23:00,Motilal Oswal,Gujarat State Petronet,GSPL,300.0,Buy,2020-08-14,214.85,2020-09-07,193.365,Complete
3000,Buy KEC International; target of Rs 364: Anand Rathi ,2020-08-14 12:23:00,Anand Rathi,KEC International,KEC,364.0,Buy,2020-08-14,306.95,2020-11-20,364.0,Complete
3001,"Buy Siemens, India; target of Rs 1352: Anand Rathi ",2020-08-14 12:23:00,Anand Rathi,"Siemens, India",SIEMENS,1352.0,Buy,2020-08-14,1185.0,2020-11-05,1352.0,Complete
3002,Buy Amber Enterprises; target of Rs 2051: Anand Rathi ,2020-08-14 12:23:00,Anand Rathi,Amber Enterprises,AMBER,2051.0,Buy,2020-08-14,1689.0,2020-09-15,2051.0,Complete
3003,Buy IPCA Labs; target of Rs 2300: Anand Rathi ,2020-08-14 12:23:00,Anand Rathi,IPCA Labs,IPCALAB,2300.0,Buy,2020-08-14,1993.0,2020-10-27,2300.0,Complete
3004,Accumulate Bharat Forge ; target of Rs 477: Dolat Capital ,2020-08-14 12:23:00,Dolat Capital,Bharat Forge,BHARATFORG,477.0,Accumulate,,,,,Not Attempted
3005,Buy Capacite Infraprojects; target of Rs 147: YES Securities ,2020-08-14 12:23:00,YES Securities,Capacite Infraprojects,CAPACITE,147.0,Buy,2020-08-14,115.7,2020-08-20,147.0,Complete
3006,Buy UPL; target of Rs 622: KRChoksey ,2020-08-14 12:23:00,KRChoksey,UPL,UPL,622.0,Buy,2020-08-14,494.6,2020-10-26,445.14,Complete
3007,Buy NCC; target of Rs 48: HDFC Securities ,2020-08-14 12:23:00,HDFC Securities,NCC,NCC,48.0,Buy,2020-08-14,32.15,2020-12-03,48.0,Complete
3008,Hold Bharat Forge; target of Rs 415: ICICI Direct ,2020-08-14 12:22:00,ICICI Direct,Bharat Forge,BHARATFORG,415.0,Hold,,,,,Not Attempted
3009,Hold eClerx Services; target of Rs 570: ICICI Direct ,2020-08-14 12:22:00,ICICI Direct,eClerx Services,ECLERX,570.0,Hold,,,,,Not Attempted
3010,Buy Star Cement; target of Rs 120: HDFC Securities ,2020-08-14 12:22:00,HDFC Securities,Star Cement,STARCEMENT,120.0,Buy,2020-08-14,89.2,2020-11-12,80.28,Complete
3011,Hold Somany Ceramics; target of Rs 130: Emkay Global Financial ,2020-08-14 12:22:00,Emkay Global Financial,Somany Ceramics,SOMANYCERA,130.0,Hold,,,,,Not Attempted
3012,Hold Thermax; target of Rs 800: ICICI Direct ,2020-08-14 12:22:00,ICICI Direct,Thermax,THERMAX,800.0,Hold,2020-08-14,751.0,2020-08-17,800.0,Complete
3013,Hold Ashok Leyland; target of Rs 65: ICICI Direct ,2020-08-14 12:21:00,ICICI Direct,Ashok Leyland,ASHOKLEY,65.0,Hold,2020-08-14,62.0,2020-08-14,65.0,Complete
3014,Hold Graphite India; target of Rs 200: ICICI Direct ,2020-08-14 12:21:00,ICICI Direct,Graphite India,GRAPHITE,200.0,Hold,2020-08-14,185.5,2020-08-20,200.0,Complete
3015,Hold Ashoka Buildcon; target of Rs 70: ICICI Direct ,2020-08-14 12:21:00,ICICI Direct,Ashoka Buildcon,ASHOKA,70.0,Hold,2020-08-14,66.0,2020-08-14,70.0,Complete
3016,Buy Mahanagar Gas; target of Rs 1180: Geojit ,2020-08-14 12:21:00,Geojit,Mahanagar Gas,MGL,1180.0,Buy,2020-08-14,984.0,2020-09-09,885.6,Complete
3017,Accumulate Gabriel India; target of Rs 103: Geojit ,2020-08-14 12:21:00,Geojit,Gabriel India,GABRIEL,103.0,Accumulate,2020-08-14,92.0,2020-08-19,103.0,Complete
3018,Accumulate Vinati Organics ; target of Rs 1064: Dolat Capital ,2020-08-14 12:21:00,Dolat Capital,Vinati Organics,VINATIORGA,1064.0,Accumulate,2020-08-14,987.65,2020-08-21,1064.0,Complete
3019,Buy Power Grid; target of Rs 221: Motilal Oswal ,2020-08-13 15:03:00,Motilal Oswal,Power Grid,POWERGRID,221.0,Buy,2020-08-13,179.95,2020-09-24,161.95499999999998,Complete
3020,Buy Motherson Sumi; target of Rs 135: Motilal Oswal ,2020-08-13 15:03:00,Motilal Oswal,Motherson Sumi,MOTHERSUMI,135.0,Buy,2020-08-13,116.75,2020-09-24,105.075,Complete
3021,Buy Ipca Laboratories; target of Rs 2420: Motilal Oswal ,2020-08-13 15:02:00,Motilal Oswal,Ipca Laboratories,IPCALAB,2420.0,Buy,2020-08-13,2020.0,2020-10-27,2420.0,Complete
3022,Buy KEC International; target of Rs 362: Geojit ,2020-08-13 15:00:00,Geojit,KEC International,KEC,362.0,Buy,2020-08-13,297.4,2020-11-20,362.0,Complete
3023,Buy TTK Prestige; target of Rs 6300: Anand Rathi ,2020-08-13 14:58:00,Anand Rathi,TTK Prestige,TTKPRESTIG,6300.0,Buy,2020-08-13,5426.05,2020-09-15,6300.0,Complete
3024,Buy Sonata Software; target of Rs 330: Anand Rathi ,2020-08-13 14:57:00,Anand Rathi,Sonata Software,SONATSOFTW,330.0,Buy,2020-08-13,300.0,2020-08-24,330.0,Complete
3025,"Sell Bosch; target of Rs 10,950: ICICI Direct ",2020-08-13 14:57:00,ICICI Direct,Bosch,BOSCHLTD,10950.0,Sell,2021-01-20,15730.000000000002,2020-08-13,14300.0,Complete
3026,"Buy Shree Cement; target of Rs 25,000: ICICI Direct ",2020-08-13 14:57:00,ICICI Direct,Shree Cement,SHREECEM,25000.0,Buy,2020-08-13,21569.0,2020-09-08,19412.1,Complete
3027,Buy Caplin Point Laboratories; target of Rs 670: ICICI Direct ,2020-08-13 14:57:00,ICICI Direct,Caplin Point Laboratories,CAPLIPOINT,670.0,Buy,2020-08-13,510.2,2020-11-10,459.18,Complete
3028,Buy Ratnamani Metals and Tubes; target of Rs 1320: ICICI Direct ,2020-08-13 14:57:00,ICICI Direct,Ratnamani Metals and Tubes,GANDHITUBE,1320.0,Buy,,,,,Not Attempted
3029,Buy Indoco Remedies; target of Rs 330: ICICI Direct ,2020-08-13 14:56:00,ICICI Direct,Indoco Remedies,INDOCO,330.0,Buy,2020-08-13,254.05,2020-08-31,228.645,Complete
3030,Buy VST Tillers Tractors; target of Rs 1980: ICICI Direct ,2020-08-13 14:56:00,ICICI Direct,VST Tillers Tractors,VSTTILLERS,1980.0,Buy,2020-08-13,1630.0,2020-11-12,1980.0,Complete
3031,"Reduce Shree Cement; target of Rs 20,900: HDFC Securities ",2020-08-13 14:56:00,HDFC Securities,Shree Cement,SHREECEM,20900.0,Reduce,2020-08-31,20900.0,2020-08-13,21569.0,Complete
3032,Reduce Titan; target of Rs 950: HDFC Securities ,2020-08-13 14:56:00,HDFC Securities,Titan,TITAN,950.0,Reduce,2020-09-03,1170.4550000000002,2020-08-13,1064.05,Complete
3033,Reduce Symphony; target of Rs 810: HDFC Securities ,2020-08-13 14:56:00,HDFC Securities,Symphony,SYMPHONY,810.0,Reduce,2020-08-24,915.805,2020-08-13,832.55,Complete
3034,Buy Sobha; target of Rs 348: HDFC Securities ,2020-08-13 14:55:00,HDFC Securities,Sobha,SOBHA,348.0,Buy,2020-08-13,227.5,2020-10-16,204.75,Complete
3035,Buy Dabur; target of Rs 600: Motilal Oswal ,2020-08-13 14:54:00,Motilal Oswal,Dabur,DABUR,600.0,Buy,2020-08-13,508.9,2021-07-09,600.0,Complete
3036,Hold Wonderla Holidays; target of Rs 162: Sharekhan ,2020-08-12 17:38:00,Sharekhan,Wonderla Holidays,WONDERLA,162.0,Hold,,,,,Not Attempted
3037,Buy Ipca Laboratories; target of Rs 2365: Sharekhan ,2020-08-12 17:38:00,Sharekhan,Ipca Laboratories,IPCALAB,2365.0,Buy,2020-08-13,2020.0,2020-10-27,2365.0,Complete
3038,"Hold Shree Cement; target of Rs 23,453: Sharekhan ",2020-08-12 17:38:00,Sharekhan,Shree Cement,SHREECEM,23453.0,Hold,2020-08-13,21569.0,2020-09-08,19412.1,Complete
3039,Hold Bank of Baroda; target of Rs 52: ICICI Direct ,2020-08-12 17:38:00,ICICI Direct,Bank of Baroda,BANKBARODA,52.0,Hold,2020-08-13,48.8,2020-08-28,52.0,Complete
3040,Hold Hindustan Petroleum Corporation; target of Rs 220: ICICI Direct ,2020-08-12 17:38:00,ICICI Direct,Hindustan Petroleum Corporation,HINDPETRO,220.0,Hold,2020-08-13,212.25,2020-09-09,191.025,Complete
3041,Hold Lemon Tree Hotels; target of Rs 26: ICICI Direct ,2020-08-12 17:38:00,ICICI Direct,Lemon Tree Hotels,LEMONTREE,26.0,Hold,,,,,Not Attempted
3042,Hold Titan Company; target of Rs 1170: ICICI Direct ,2020-08-12 17:37:00,ICICI Direct,Titan Company,TITAN,1170.0,Hold,2020-08-13,1064.05,2020-09-03,1170.0,Complete
3043,"Accumulate Shree Cement; target of Rs 19,100: Prabhudas Lilladher ",2020-08-12 16:10:00,Prabhudas Lilladher,Shree Cement,SHREECEM,19100.0,Accumulate,,,,,Not Attempted
3044,Buy Motherson Sumi Systems; target of Rs 125: Prabhudas Lilladher ,2020-08-12 16:04:00,Prabhudas Lilladher,Motherson Sumi Systems,MOTHERSUMI,125.0,Buy,2020-08-13,116.75,2020-08-17,125.0,Complete
3045,Accumulate Sterling Tools; target of Rs 210: Dolat Capital ,2020-08-12 15:57:00,Dolat Capital,Sterling Tools,STERTOOLS,210.0,Accumulate,2020-08-13,180.0,2020-09-22,162.0,Complete
3046,Accumulate Mahanagar Gas; target of Rs 1070: Dolat Capital ,2020-08-12 15:56:00,Dolat Capital,Mahanagar Gas,MGL,1070.0,Accumulate,2020-08-13,990.25,2020-08-24,1070.0,Complete
3047,Reduce Bank of Baroda; target of Rs 52: Dolat Capital ,2020-08-12 15:56:00,Dolat Capital,Bank of Baroda,BANKBARODA,52.0,Reduce,,,,,Not Attempted
3048,Buy Power Grid Corporation; target of Rs 220: Dolat Capital ,2020-08-12 15:56:00,Dolat Capital,Power Grid Corporation,POWERGRID,220.0,Buy,2020-08-13,179.95,2020-09-24,161.95499999999998,Complete
3049,Buy KEC International; target of Rs 340: Dolat Capital ,2020-08-12 15:55:00,Dolat Capital,KEC International,KEC,340.0,Buy,2020-08-13,297.4,2020-08-28,340.0,Complete
3050,Buy Titan Company; target of Rs 1301: Dolat Capital ,2020-08-12 15:33:00,Dolat Capital,Titan Company,TITAN,1301.0,Buy,2020-08-13,1064.05,2020-11-10,1301.0,Complete
3051,Buy Ramco Systems; target of Rs 250: Dolat Capital ,2020-08-12 15:32:00,Dolat Capital,Ramco Systems,RAMCOSYS,250.0,Buy,2020-08-13,181.9,2020-08-27,250.0,Complete
3052,Buy Nucleus Software Exports; target of Rs 450: Dolat Capital ,2020-08-12 15:32:00,Dolat Capital,Nucleus Software Exports,NUCLEUS,450.0,Buy,,,,,Not Attempted
3053,Buy Radico Khaitan; target of Rs 507: Dolat Capital ,2020-08-12 15:31:00,Dolat Capital,Radico Khaitan,RADICO,507.0,Buy,2020-08-13,385.0,2021-01-08,507.0,Complete
3054,Buy JK Lakshmi Cement; target of Rs 370: Anand Rathi ,2020-08-12 15:31:00,Anand Rathi,JK Lakshmi Cement,JKLAKSHMI,370.0,Buy,2020-08-13,287.2,2020-09-01,258.48,Complete
3055,Buy Lupin; target of Rs 979; KRChoksey ,2020-08-12 15:30:00,Anand Rathi,Lupin target of Rs 979,SOFTTECH,370.0,Buy,,,,,Not Attempted
3056,Hold Amara Raja Batteries; target of Rs 818: Geojit ,2020-08-12 15:30:00,Geojit,Amara Raja Batteries,AMARAJABAT,818.0,Hold,2020-08-13,743.45,2020-11-10,818.0,Complete
3057,Buy Triveni Engineering; target of Rs 95: ICICI Direct ,2020-08-12 15:30:00,ICICI Direct,Triveni Engineering,TRIVENI,95.0,Buy,2020-08-13,78.45,2020-08-31,70.605,Complete
3058,Buy Sonata Software; target of Rs 330: ICICI Direct ,2020-08-12 15:29:00,ICICI Direct,Sonata Software,SONATSOFTW,330.0,Buy,2020-08-12,280.0,2020-08-24,330.0,Complete
3059,Buy KEC International; target of Rs 340: ICICI Direct ,2020-08-12 15:29:00,ICICI Direct,KEC International,KEC,340.0,Buy,2020-08-12,293.0,2020-08-28,340.0,Complete
