S No.,Reco Full,Reco Datetime,Reco Provider,Reco For,Symbol,Target Price,Action,Buy Date,Buy Price,Sell Date,Sell Price,Status
3445,Buy Escorts; target of Rs 1256: Emkay Global Financial ,2020-07-30 17:25:00,Emkay Global Financial,Escorts,ESCORTS,1256.0,Buy,2020-07-31,1135.35,2020-09-14,1276.0,Complete
3446,Buy Coromandel International; target of Rs 910: Emkay Global Financial ,2020-07-30 17:22:00,Emkay Global Financial,Coromandel International,COROMANDEL,910.0,Buy,2020-07-31,777.05,2021-06-21,922.0,Complete
3447,Buy Crompton Greaves; target of Rs 271: Emkay Global Financial ,2020-07-30 17:20:00,Emkay Global Financial,Crompton Greaves,GREAVESCOT,271.0,Buy,,,,,Not Attempted
3448,Hold Nippon Life India Mutual Fund; target of Rs 280: Emkay Global Financial ,2020-07-30 17:16:00,Emkay Global Financial,Nippon Life India Mutual Fund,INDNIPPON,280.0,Hold,2020-07-31,267.0,2020-08-03,300.1,Complete
3449,Buy Ultratech Cement; target of Rs 4675 : Prabhudas Lilladher ,2020-07-30 17:14:00,Prabhudas Lilladher,Ultratech Cement,ULTRACEMCO,4675.0,Buy,2020-07-31,4159.95,2020-10-22,4735.55,Complete
3450,Buy IndusInd Bank; target of Rs 680 : Prabhudas Lilladher ,2020-07-30 16:46:00,Prabhudas Lilladher,IndusInd Bank,INDUSINDBK,680.0,Buy,2020-07-31,525.2,2020-08-28,689.0,Complete
3451,Hold Marico; target of Rs 355: Prabhudas Lilladher ,2020-07-30 16:44:00,Prabhudas Lilladher,Marico,MARICO,355.0,Hold,,,,,Not Attempted
3452,"Reduce Nestle India; target of Rs 14,089: Prabhudas Lilladher ",2020-07-30 16:43:00,Prabhudas Lilladher,Nestle India,NESTLEIND,14089.0,Reduce,,,2020-07-31,16526.0,Open
3453,Reduce Havells India; target of Rs 524: Prabhudas Lilladher ,2020-07-30 16:41:00,Prabhudas Lilladher,Havells India,HAVELLS,524.0,Reduce,,,2020-07-31,578.5,Open
3454,Accumulate Tech Mahindra; target of Rs 716: Prabhudas Lilladher ,2020-07-30 16:40:00,Prabhudas Lilladher,Tech Mahindra,TECHM,716.0,Accumulate,2020-07-31,678.45,2020-08-17,724.4,Complete
3455,Accumulate Kotak Mahindra Bank; target of Rs 1389: Prabhudas Lilladher ,2020-07-30 16:39:00,Prabhudas Lilladher,Kotak Mahindra Bank,KOTAKBANK,1389.0,Accumulate,2020-07-31,1375.0,2020-07-31,1389.95,Complete
3456,Buy Crompton Greaves; target of Rs 281: Anand Rathi ,2020-07-30 16:38:00,Anand Rathi,Crompton Greaves,GREAVESCOT,281.0,Buy,,,,,Not Attempted
3457,Buy Coromandel International ; target of Rs 908: Motilal Oswal ,2020-07-30 16:36:00,Motilal Oswal,Coromandel International,COROMANDEL,908.0,Buy,2020-07-31,777.05,2021-06-21,922.0,Complete
3458,Buy Marico; target of Rs 405: Motilal Oswal ,2020-07-30 16:34:00,Motilal Oswal,Marico,MARICO,405.0,Buy,2020-07-31,364.5,2020-12-08,405.8,Complete
3459,Hold Supreme Industries; target of Rs 1245: ICICI Direct ,2020-07-30 16:09:00,ICICI Direct,Supreme Industries,SUPREMEIND,1245.0,Hold,2020-07-31,1243.0,2020-07-31,1298.8,Complete
3460,Hold Bharat Electronics; target of Rs 105: ICICI Direct ,2020-07-30 16:08:00,ICICI Direct,Bharat Electronics,BEL,105.0,Hold,2020-07-31,95.8,2020-08-10,113.9,Complete
3461,Buy Tech Mahindra; target of Rs 765: ICICI Direct ,2020-07-30 16:07:00,ICICI Direct,Tech Mahindra,TECHM,765.0,Buy,2020-07-31,678.45,2020-08-31,774.7,Complete
3462,Hold Marico; target of Rs 380: ICICI Direct ,2020-07-30 16:06:00,ICICI Direct,Marico,MARICO,380.0,Hold,2020-07-31,364.5,2020-08-24,380.7,Complete
3463,Buy Persistent Systems; target of Rs 1005: ICICI Direct ,2020-07-30 16:05:00,ICICI Direct,Persistent Systems,PERSISTENT,1005.0,Buy,2020-07-31,924.0,2020-08-07,1006.8,Complete
3464,Buy IIFL Securities; target of Rs 46: ICICI Direct ,2020-07-30 16:04:00,ICICI Direct,IIFL Securities,IIFLSEC,46.0,Buy,2020-07-31,39.95,2020-08-24,46.65,Complete
3465,Buy Escorts; target of Rs 1300: ICICI Direct ,2020-07-30 16:02:00,ICICI Direct,Escorts,ESCORTS,1300.0,Buy,2020-07-31,1135.35,2020-09-28,1305.0,Complete
3466,Buy SBI Life Insurance Co; target of Rs 1018: Geojit ,2020-07-30 16:00:00,Geojit,SBI Life Insurance Co,SBILIFE,1018.0,Buy,2020-07-31,921.75,2021-05-05,1019.8,Complete
3467,Buy UltraTech Cement; target of Rs 5000 : Sharekhan ,2020-07-30 15:56:00,Sharekhan,UltraTech Cement,ULTRACEMCO,5000.0,Buy,2020-07-31,4159.95,2020-12-04,5199.0,Complete
3468,Buy V-Guard Industries target of Rs 200 : Sharekhan ,2020-07-30 15:50:00,Sharekhan,UltraTech Cement,ULTRACEMCO,200.0,Buy,,,,,Not Attempted
3469,Buy Bharat Electronics target of Rs 110 : Sharekhan ,2020-07-30 15:49:00,Sharekhan,UltraTech Cement,ULTRACEMCO,110.0,Buy,,,,,Not Attempted
3470,Buy Coromandel International target of Rs 1000 : Sharekhan ,2020-07-30 15:48:00,Sharekhan,UltraTech Cement,ULTRACEMCO,1000.0,Buy,,,,,Not Attempted
3471,Buy IndusInd Bank ; target of Rs 700: Motilal Oswal ,2020-07-30 15:37:00,Motilal Oswal,IndusInd Bank,INDUSINDBK,700.0,Buy,2020-07-31,525.2,2020-08-31,712.0,Complete
3472,Buy UltraTech Cement ; target of Rs 4830: Motilal Oswal ,2020-07-30 15:34:00,Motilal Oswal,UltraTech Cement,ULTRACEMCO,4830.0,Buy,2020-07-31,4159.95,2020-11-11,4855.95,Complete
3473,Buy Tata Chemicals ; target of Rs 404: Motilal Oswal ,2020-07-28 12:05:00,Motilal Oswal,Tata Chemicals,TATACHEM,404.0,Buy,2020-07-28,298.2,2020-12-01,408.45,Complete
3474,Buy ICICI Bank ; target of Rs 475: Motilal Oswal ,2020-07-28 12:05:00,Motilal Oswal,ICICI Bank,ICICIBANK,475.0,Buy,2020-07-28,361.1,2020-11-10,487.05,Complete
3475,Buy ICICI Bank; target of Rs 500: Dolat Capital ,2020-07-28 12:04:00,Dolat Capital,ICICI Bank,ICICIBANK,500.0,Buy,2020-07-28,361.1,2020-12-04,504.0,Complete
3476,Buy ITC; target of Rs 236: HDFC Securities ,2020-07-28 12:02:00,HDFC Securities,ITC,ITC,236.0,Buy,2020-07-28,197.0,2021-02-05,238.85,Complete
3477,Buy Kalpataru Power Transmission; target of Rs 300: Dolat Capital ,2020-07-28 12:01:00,Dolat Capital,Kalpataru Power Transmission,KALPATPOWR,300.0,Buy,2020-07-28,245.4,2020-11-14,304.8,Complete
3478,Reduce Asian Paints; target of Rs 1840: Dolat Capital ,2020-07-28 09:01:00,Dolat Capital,Asian Paints,ASIANPAINT,1840.0,Reduce,,,,,Not Attempted
3479,Reduce Zee Entertainment; target of Rs 153: Dolat Capital ,2020-07-28 09:00:00,Dolat Capital,Zee Entertainment,ZEEL,153.0,Reduce,,,,,Not Attempted
3480,Reduce AU Small Finance Bank; target of Rs 700: YES Securities ,2020-07-28 09:00:00,YES Securities,AU Small Finance Bank,AUBANK,700.0,Reduce,2020-07-31,680.6,2020-07-28,790.0,Complete
3481,Buy ABB India; target of Rs 1041: YES Securities ,2020-07-28 08:59:00,YES Securities,ABB India,ABB,1041.0,Buy,2020-07-28,898.5,2020-11-18,1089.9,Complete
3482,Buy ICICI Bank; target of Rs 500: YES Securities ,2020-07-28 08:59:00,YES Securities,ICICI Bank,ICICIBANK,500.0,Buy,2020-07-28,361.1,2020-12-04,504.0,Complete
3483,Buy Ambuja Cements; target of Rs 230: HDFC Securities ,2020-07-28 08:58:00,HDFC Securities,Ambuja Cements,AMBUJACEM,230.0,Buy,2020-07-28,206.75,2020-08-19,231.85,Complete
3484,Buy SBI Cards; target of Rs 851: Geojit ,2020-07-28 08:58:00,Geojit,SBI Cards,SBICARD,851.0,Buy,2020-07-28,754.95,2020-09-11,855.8,Complete
3485,Buy Larsen and Toubro; target of Rs 1240: Anand Rathi ,2020-07-28 08:57:00,Anand Rathi,Larsen and Toubro,LT,1240.0,Buy,2020-07-28,908.8,2020-12-14,1263.9,Complete
3486,Hold Zee Entertainment; target of Rs 150: ICICI Direct ,2020-07-28 08:56:00,ICICI Direct,Zee Entertainment,ZEEL,150.0,Hold,2020-07-28,146.9,2020-08-06,152.6,Complete
3487,Hold Asian Paints; target of Rs 1900: ICICI Direct ,2020-07-28 08:42:00,ICICI Direct,Asian Paints,ASIANPAINT,1900.0,Hold,2020-07-28,1779.0,2020-08-19,1902.4,Complete
3488,Hold Ambuja Cement; target of Rs 211: ICICI Direct ,2020-07-28 08:41:00,ICICI Direct,Ambuja Cement,AMBUJACEM,211.0,Hold,2020-07-28,206.75,2020-07-28,218.85,Complete
3489,Hold JSW Steel; target of Rs 210: ICICI Direct ,2020-07-28 08:37:00,ICICI Direct,JSW Steel,JSWSTEEL,210.0,Hold,2020-07-28,208.1,2020-07-28,215.75,Complete
3490,Buy ITC; target of Rs 250: Sharekhan ,2020-07-28 08:36:00,Sharekhan,ITC,ITC,250.0,Buy,2020-07-28,197.0,2021-10-13,250.9,Complete
3491,Buy TCI Express; target of Rs 825: ICICI Direct ,2020-07-28 08:35:00,ICICI Direct,TCI Express,TCIEXP,825.0,Buy,2020-07-28,721.0,2020-08-25,845.0,Complete
3492,Buy Ambuja Cement; target of Rs 235 : Prabhudas Lilladher ,2020-07-28 08:34:00,Prabhudas Lilladher,Ambuja Cement,AMBUJACEM,235.0,Buy,2020-07-28,206.75,2020-10-07,237.75,Complete
3493,Buy Mphasis; target of Rs 1302 : Prabhudas Lilladher ,2020-07-28 08:33:00,Prabhudas Lilladher,Mphasis,MPHASIS,1302.0,Buy,2020-07-28,1114.45,2020-09-15,1349.0,Complete
3494,Buy ICICI Bank; target of Rs 462 : Prabhudas Lilladher ,2020-07-28 08:32:00,Prabhudas Lilladher,ICICI Bank,ICICIBANK,462.0,Buy,2020-07-28,361.1,2020-11-09,464.6,Complete
3495,Buy Sterlite Technologies; target of Rs 161: KRChoksey ,2020-07-26 14:46:00,KRChoksey,Sterlite Technologies,STLTECH,161.0,Buy,2020-07-27,135.8,2020-08-24,174.4,Complete
3496,Buy Tata Elxsi; target of Rs 1064: KRChoksey ,2020-07-26 14:45:00,KRChoksey,Tata Elxsi,TATAELXSI,1064.0,Buy,2020-07-27,910.0,2020-08-18,1077.0,Complete
3497,Reduce Supreme Industries; target of Rs 1249: Dolat Capital ,2020-07-26 14:44:00,Dolat Capital,Supreme Industries,SUPREMEIND,1249.0,Reduce,,,,,Not Attempted
3498,Accumulate Mphasis; target of Rs 1180: Dolat Capital ,2020-07-26 14:03:00,Dolat Capital,Mphasis,MPHASIS,1180.0,Accumulate,2020-07-27,1115.0,2020-07-27,1208.8,Complete
3499,Reduce Atul; target of Rs 4797: Dolat Capital ,2020-07-26 14:02:00,Dolat Capital,Atul,ATULAUTO,4797.0,Reduce,,,,,Not Attempted
3500,Accumulate Asian Paints; target of Rs 1829: Prabhudas Lilladher ,2020-07-26 14:00:00,Prabhudas Lilladher,Asian Paints,ASIANPAINT,1829.0,Accumulate,2020-07-27,1717.2,2020-08-11,1837.8,Complete
3501,Buy ITC; target of Rs 262: Prabhudas Lilladher ,2020-07-26 13:59:00,Prabhudas Lilladher,ITC,ITC,262.0,Buy,2020-07-27,200.5,2021-10-18,265.3,Complete
3502,Accumulate Heidelberg Cement India; target of Rs 191: Prabhudas Lilladher ,2020-07-26 13:58:00,Prabhudas Lilladher,Heidelberg Cement India,HEIDELBERG,191.0,Accumulate,2020-07-27,173.65,2020-08-04,192.6,Complete
3503,Buy Asian Paints target of Rs 1987 : Sharekhan ,2020-07-26 13:14:00,Sharekhan,Heidelberg Cement India,HEIDELBERG,1987.0,Buy,,,,,Not Attempted
3504,Hold Zensar Technologies; target of Rs 155: ICICI Direct ,2020-07-26 13:11:00,ICICI Direct,Zensar Technologies,ZENSARTECH,155.0,Hold,2020-07-27,145.0,2020-07-29,160.75,Complete
3505,Hold Mphasis; target of Rs 1235: ICICI Direct ,2020-07-26 13:10:00,ICICI Direct,Mphasis,MPHASIS,1235.0,Hold,2020-07-27,1115.0,2020-09-14,1297.7,Complete
3506,Hold Music Broadcast; target of Rs 15: ICICI Direct ,2020-07-26 13:08:00,ICICI Direct,Music Broadcast,RADIOCITY,15.0,Hold,,,,,Not Attempted
3507,Reduce Sterlite Technologies; target of Rs 125: ICICI Direct ,2020-07-26 13:05:00,ICICI Direct,Sterlite Technologies,STLTECH,125.0,Reduce,2020-07-29,121.45,2020-07-27,135.8,Complete
3508,Buy Biocon; target of Rs 490: ICICI Direct ,2020-07-26 13:04:00,ICICI Direct,Biocon,BIOCON,490.0,Buy,2020-07-27,413.5,,,Open
3509,Buy Radico Khaitan; target of Rs 460: ICICI Direct ,2020-07-26 13:04:00,ICICI Direct,Radico Khaitan,RADICO,460.0,Buy,2020-07-27,395.0,2020-09-16,472.0,Complete
3510,Buy Bajaj Finserv; target of Rs 8203:KRChoksey ,2020-07-26 13:01:00,ICICI Direct,Bajaj Finserv; target of Rs 8203KRChoksey,BAJAJFINSV,460.0,Buy,,,,,Not Attempted
3511,Buy HDFC AMC; target of Rs 3020: KRChoksey ,2020-07-26 12:56:00,KRChoksey,HDFC AMC,HDFCAMC,3020.0,Buy,2020-07-27,2459.9,2021-01-04,3033.7,Complete
3512,Buy Alembic Pharmaceuticals; target of Rs 1135: KRChoksey ,2020-07-26 12:54:00,KRChoksey,Alembic Pharmaceuticals,APLLTD,1135.0,Buy,2020-07-27,984.0,2020-12-17,1145.0,Complete
3513,Accumulate Transport Corporation of India; target of Rs 185: Dolat Capital ,2020-07-26 12:53:00,Dolat Capital,Transport Corporation of India,TCI,185.0,Accumulate,2020-07-27,175.0,2020-08-11,191.9,Complete
3514,Buy ICICI Bank; target of Rs 470: Dolat Capital ,2020-07-26 12:52:00,Dolat Capital,ICICI Bank,ICICIBANK,470.0,Buy,2020-07-27,385.0,2020-11-10,487.05,Complete
3515,Buy Ambuja Cement; target of Rs 246: Dolat Capital ,2020-07-26 12:52:00,Dolat Capital,Ambuja Cement,AMBUJACEM,246.0,Buy,2020-07-27,205.9,2020-10-13,249.35,Complete
3516,Sell Rallis India; target of Rs 173: Dolat Capital ,2020-07-26 12:49:00,Dolat Capital,Rallis India,RALLIS,173.0,Sell,,,2020-07-27,299.45,Open
3517,Sell SML ISUZU; target of Rs316: Dolat Capital ,2020-07-26 12:48:00,Dolat Capital,SML ISUZU; target of Rs316,SMLISUZU,173.0,Sell,,,2020-07-27,385.0,Open
3518,Buy Larsen and Toubro; target of Rs 1200: Dolat Capital ,2020-07-24 16:43:00,Dolat Capital,Larsen and Toubro,LT,1200.0,Buy,2020-07-27,908.0,2020-12-11,1216.8,Complete
3519,Accumulate Balkrishna Industries; target of Rs 1412: Dolat Capital ,2020-07-24 16:43:00,Dolat Capital,Balkrishna Industries,BALKRISIND,1412.0,Accumulate,2020-07-27,1267.0,2020-08-21,1415.0,Complete
3520,Accumulate JK Cement; target of Rs 1413: Dolat Capital ,2020-07-24 16:42:00,Dolat Capital,JK Cement,JKLAKSHMI,1413.0,Accumulate,,,,,Not Attempted
3521,"Reduce Page Industriesy; target of Rs 19,900: Dolat Capital ",2020-07-24 16:42:00,Dolat Capital,Page Industriesy,PAGEIND,19900.0,Reduce,,,,,Not Attempted
3522,Reduce V-Guard Industries; target of Rs 190: Dolat Capital ,2020-07-24 16:42:00,Dolat Capital,V-Guard Industries,VGUARD,190.0,Reduce,,,,,Not Attempted
3523,Buy Tata Consumer Products; target of Rs 484 : Sharekhan ,2020-07-24 16:42:00,Sharekhan,Tata Consumer Products,TATACONSUM,484.0,Buy,2020-07-27,408.45,2020-08-06,489.0,Complete
3524,Buy Bajaj Finserv; target of Rs 7500 : Sharekhan ,2020-07-24 16:42:00,Sharekhan,Bajaj Finserv,BAJAJFINSV,7500.0,Buy,2020-07-27,6279.0,2020-11-18,7845.0,Complete
3525,Buy Larsen and Toubro; target of Rs 1250 : Sharekhan ,2020-07-24 16:42:00,Sharekhan,Larsen and Toubro,LT,1250.0,Buy,2020-07-27,908.0,2020-12-14,1263.9,Complete
3526,"Buy Polycab, India; target of Rs 945: Anand Rathi ",2020-07-24 16:42:00,Anand Rathi,"Polycab, India",POLYCAB,945.0,Buy,2020-07-27,822.9,2020-10-26,975.75,Complete
3527,Buy ITC; target of Rs 255: Emkay Global Financial ,2020-07-24 16:42:00,Emkay Global Financial,ITC,ITC,255.0,Buy,2020-07-27,200.5,2021-10-14,261.85,Complete
3528,Buy Larsen and Toubro; target of Rs 1203: YES Securities ,2020-07-24 16:42:00,YES Securities,Larsen and Toubro,LT,1203.0,Buy,2020-07-27,908.0,2020-12-11,1216.8,Complete
3529,Buy Larsen and Toubro; target of Rs 1080: Motilal Oswal ,2020-07-24 16:42:00,Motilal Oswal,Larsen and Toubro,LT,1080.0,Buy,2020-07-27,908.0,2020-11-17,1096.85,Complete
3530,Buy Jindal Steel and Power; target of Rs 226: Motilal Oswal ,2020-07-24 16:42:00,Motilal Oswal,Jindal Steel and Power,JINDALSTEL,226.0,Buy,2020-07-27,169.4,2020-08-19,228.95,Complete
3531,Hold Music Broadcast; target of Rs 18: Prabhudas Lilladher ,2020-07-24 16:41:00,Prabhudas Lilladher,Music Broadcast,RADIOCITY,18.0,Hold,2020-07-27,16.05,2020-08-14,19.8,Complete
3532,Buy Jindal Steel and Power; target of Rs 215: Prabhudas Lilladher ,2020-07-24 16:41:00,Prabhudas Lilladher,Jindal Steel and Power,JINDALSTEL,215.0,Buy,2020-07-27,169.4,2020-08-11,216.75,Complete
3533,Buy Larsen and Toubro; target of Rs 1192: Prabhudas Lilladher ,2020-07-24 16:41:00,Prabhudas Lilladher,Larsen and Toubro,LT,1192.0,Buy,2020-07-27,908.0,2020-12-10,1193.75,Complete
3534,Buy HDFC AMC; target of Rs 3000: ICICI Direct ,2020-07-24 16:41:00,ICICI Direct,HDFC AMC,HDFCAMC,3000.0,Buy,2020-07-27,2459.9,2021-01-01,3015.0,Complete
3535,Buy Alembic Pharma; target of Rs 1140: ICICI Direct ,2020-07-24 16:41:00,ICICI Direct,Alembic Pharma,APLLTD,1140.0,Buy,2020-07-27,984.0,2020-12-17,1145.0,Complete
3536,Buy Syngene International; target of Rs 485: ICICI Direct ,2020-07-24 16:41:00,ICICI Direct,Syngene International,SYNGENE,485.0,Buy,2020-07-27,467.0,2020-07-31,492.0,Complete
3537,Hold Rallis India; target of Rs 310: ICICI Direct ,2020-07-24 16:41:00,ICICI Direct,Rallis India,RALLIS,310.0,Hold,2020-07-27,299.45,2020-07-28,315.0,Complete
3538,Hold Mahindra CIE Automotive; target of Rs 115: ICICI Direct ,2020-07-24 16:41:00,ICICI Direct,Mahindra CIE Automotive,MAHINDCIE,115.0,Hold,2020-07-27,106.6,2020-08-13,119.9,Complete
3539,Hold Hindustan Zinc; target of Rs 195: ICICI Direct ,2020-07-23 19:14:00,ICICI Direct,Hindustan Zinc,HINDZINC,195.0,Hold,,,,,Not Attempted
3540,Hold Bajaj Auto; target of Rs 3210: ICICI Direct ,2020-07-23 19:14:00,ICICI Direct,Bajaj Auto,BAJAJ-AUTO,3210.0,Hold,2020-07-24,3030.0,2020-11-27,3249.0,Complete
3541,Hold Bajaj Finserv; target of Rs 6400: ICICI Direct ,2020-07-23 19:14:00,ICICI Direct,Bajaj Finserv,BAJAJFINSV,6400.0,Hold,2020-07-24,6307.95,2020-07-29,6425.0,Complete
3542,Buy Jamna Auto Industries; target of Rs 41: CD Equisearch ,2020-07-23 19:14:00,CD Equisearch,Jamna Auto Industries,JAMNAAUTO,41.0,Buy,2020-07-24,29.9,2020-08-17,45.0,Complete
3543,Buy Polycab India; target of Rs 950: ICICI Direct ,2020-07-23 19:14:00,ICICI Direct,Polycab India,POLYCAB,950.0,Buy,2020-07-24,830.0,2020-10-26,975.75,Complete
3544,Buy Axis Bank; target of Rs 530: ICICI Direct ,2020-07-23 19:14:00,ICICI Direct,Axis Bank,AXISBANK,530.0,Buy,2020-07-24,456.6,2020-08-31,533.85,Complete
3545,Buy Nucleus Software Exports; target of Rs 390: Dolat Capital ,2020-07-23 19:13:00,Dolat Capital,Nucleus Software Exports,NUCLEUS,390.0,Buy,2020-07-24,276.0,2020-08-10,406.3,Complete
3546,Buy ICICI Prudential Life Insurance; target of Rs 569: Dolat Capital ,2020-07-23 19:13:00,Dolat Capital,ICICI Prudential Life Insurance,ICICIPRULI,569.0,Buy,2020-07-24,447.7,2021-05-05,574.7,Complete
3547,Buy Crompton Gr. Con ; target of Rs 285: Motilal Oswal ,2020-07-23 19:12:00,Motilal Oswal,Crompton Gr. Con,LEXUS,285.0,Buy,,,,,Not Attempted
3548,Buy Bajaj Finance; target of Rs 4095 KRChoksey ,2020-07-23 19:12:00,KRChoksey,Bajaj Finance,BAJAJFINSV,4095.0,Buy,,,,,Not Attempted
3549,Hold Dhanuka Agritech; target of Rs 857: Prabhudas Lilladher ,2020-07-23 19:12:00,Prabhudas Lilladher,Dhanuka Agritech,DHANUKA,857.0,Hold,,,,,Not Attempted
3550,Reduce ICICI Securities; target of Rs 540: HDFC Securities ,2020-07-23 19:12:00,HDFC Securities,ICICI Securities,ISEC,540.0,Reduce,,,,,Not Attempted
3551,Reduce Bajaj Auto; target of Rs 3204: Dolat Capital ,2020-07-23 19:12:00,Dolat Capital,Bajaj Auto,BAJAJ-AUTO,3204.0,Reduce,,,,,Not Attempted
3552,Reduce Dhanuka Agritech; target of Rs 922: Dolat Capital ,2020-07-23 19:12:00,Dolat Capital,Dhanuka Agritech,DHANUKA,922.0,Reduce,,,,,Not Attempted
3553,Buy SBI Life Insurance Company; target of Rs 1197: Dolat Capital ,2020-07-23 19:12:00,Dolat Capital,SBI Life Insurance Company,SBILIFE,1197.0,Buy,2020-07-24,873.9,2021-08-30,1199.0,Complete
3554,Hold Bajaj Auto; target of Rs 2930: East India Securities ,2020-07-23 19:10:00,East India Securities,Bajaj Auto,BAJAJ-AUTO,2930.0,Hold,,,,,Not Attempted
3555,Hold Hindustan Unilever; target of Rs 2304: Prabhudas Lilladher ,2020-07-23 19:09:00,Prabhudas Lilladher,Hindustan Unilever,HINDUNILVR,2304.0,Hold,2020-07-24,2200.0,2020-12-10,2357.9,Complete
3556,Hold Bajaj Auto; target; of Rs 2713: Prabhudas Lilladher ,2020-07-23 19:08:00,Prabhudas Lilladher,Bajaj Auto target,BAJAJ-AUTO,2713.0,Hold,,,,,Not Attempted
3557,Buy Polycab India; target of Rs 908: YES Securities ,2020-07-23 19:08:00,YES Securities,Polycab India,POLYCAB,908.0,Buy,2020-07-24,830.0,2020-08-17,910.0,Complete
3558,Accumulate Bajaj Auto; target of Rs 535: Arihant Capital ,2020-07-23 19:06:00,Arihant Capital,Bajaj Auto,BAJAJ-AUTO,535.0,Accumulate,,,,,Not Attempted
3559,Hold Hindustan Zinc; target of Rs 208: Emkay Global Financial ,2020-07-23 19:06:00,Emkay Global Financial,Hindustan Zinc,HINDZINC,208.0,Hold,,,,,Not Attempted
3560,Hold Bajaj Auto; target of Rs 2978: Emkay Global Financial ,2020-07-23 19:04:00,Emkay Global Financial,Bajaj Auto,BAJAJ-AUTO,2978.0,Hold,,,,,Not Attempted
3561,Hold Hindustan Unilever; target of Rs 2300: Emkay Global Financial ,2020-07-23 19:04:00,Emkay Global Financial,Hindustan Unilever,HINDUNILVR,2300.0,Hold,2020-07-24,2200.0,2020-12-10,2357.9,Complete
3562,Hold Bajaj Finance; target of Rs 3050: ICICI Direct ,2020-07-22 15:32:00,ICICI Direct,Bajaj Finance,BAJAJFINSV,3050.0,Hold,,,,,Not Attempted
3563,Hold Hindustan Unilever; target of Rs 2410: ICICI Direct ,2020-07-22 15:31:00,ICICI Direct,Hindustan Unilever,HINDUNILVR,2410.0,Hold,2020-07-23,2260.0,2020-12-24,2410.0,Complete
3564,Hold ACC; target of Rs 1450: ICICI Direct ,2020-07-22 15:29:00,ICICI Direct,ACC,ACC,1450.0,Hold,2020-07-22,1388.0,2020-07-30,1450.7,Complete
3565,Reduce ICICI Prudential Life; target of Rs 445: HDFC Securities ,2020-07-22 15:27:00,HDFC Securities,ICICI Prudential Life,ICICIPRULI,445.0,Reduce,2020-07-22,435.4,2020-07-22,447.0,Complete
3566,Reduce Hindustan Unilever; target of Rs 2016: HDFC Securities ,2020-07-22 15:26:00,HDFC Securities,Hindustan Unilever,HINDUNILVR,2016.0,Reduce,2020-09-22,2000.05,2020-07-22,2330.0,Complete
3567,Buy ACC; target of Rs 1610: HDFC Securities ,2020-07-22 15:25:00,HDFC Securities,ACC,ACC,1610.0,Buy,2020-07-22,1388.0,2020-10-20,1622.1,Complete
3568,Buy Axis Bank; target of Rs 565: HDFC Securities ,2020-07-22 15:24:00,HDFC Securities,Axis Bank,AXISBANK,565.0,Buy,2020-07-22,478.0,2020-11-09,568.0,Complete
3569,Buy Axis Bank target of Rs 585 : Sharekhan ,2020-07-22 15:23:00,Sharekhan,Axis Bank,AXISBANK,585.0,Buy,2020-07-22,478.0,2020-11-10,588.0,Complete
3570,Buy Hindustan Unilever target of Rs 2550: Sharekhan ,2020-07-22 15:22:00,Sharekhan,Axis Bank,AXISBANK,2550.0,Buy,,,,,Not Attempted
3571,Hold AXIS Bank; target of Rs 520: Emkay Global Financial ,2020-07-22 15:21:00,Emkay Global Financial,AXIS Bank,AXISBANK,520.0,Hold,2020-07-22,478.0,2020-08-31,533.85,Complete
3572,Hold ICICI Prudential Life Insurance; target of Rs 455: Emkay Global Financial ,2020-07-22 15:19:00,Emkay Global Financial,ICICI Prudential Life Insurance,ICICIPRULI,455.0,Hold,2020-07-22,447.0,2020-07-27,461.0,Complete
3573,Buy HCL Technologies; target of Rs 726: Geojit ,2020-07-22 15:16:00,Geojit,HCL Technologies,HCLTECH,726.0,Buy,2020-07-22,657.0,2020-08-13,729.0,Complete
3574,Buy Axis Bank; target of Rs 550: YES Securities ,2020-07-22 15:15:00,YES Securities,Axis Bank,AXISBANK,550.0,Buy,2020-07-22,478.0,2020-11-09,568.0,Complete
3575,Accumulate Hindustan Zinc; target of Rs 200: Prabhudas Lilladher ,2020-07-22 15:14:00,Prabhudas Lilladher,Hindustan Zinc,HINDZINC,200.0,Accumulate,2020-07-22,187.4,2020-07-22,205.7,Complete
3576,Hold Axis Bank; target of Rs 480: Prabhudas Lilladher ,2020-07-22 15:13:00,Prabhudas Lilladher,Axis Bank,AXISBANK,480.0,Hold,2020-07-22,478.0,2020-07-22,484.6,Complete
